component ID,serial number,project number,production number,total quantity,door type,shipping address
K076588-03Door_Panel,K076588-03,2300990,K076588/005,6,VH-1414V,LORRAINE
K076588-05Door_Panel,K076588-05,2300990,K076588/005,6,VH-1414V,LORRAINE
K076588-02Door_Frame,K076588-02,2300990,K076588/007,6,VH-1414V,LORRAINE
K076588-06Door_Frame,K076588-06,2300990,K076588/007,6,VH-1414V,LORRAINE
K076588-04Door_Frame,K076588-04,2300990,K076588/007,6,VH-1414V,LORRAINE
K076588-03Door_Frame,K076588-03,2300990,K076588/007,6,VH-1414V,LORRAINE
K076588-01Door_Frame,K076588-01,2300990,K076588/007,6,VH-1414V,LORRAINE
K076588-05Door_Frame,K076588-05,2300990,K076588/007,6,VH-1414V,LORRAINE
K076594-01Door_Leaf,K076594-01,2300990,K076594/003,2,VH-1414-VK,LORRAINE
K076594-02Door_Leaf,K076594-02,2300990,K076594/003,2,VH-1414-VK,LORRAINE
K076594-02Door_Panel,K076594-02,2300990,K076594/005,2,VH-1414-VK,LORRAINE
K076594-01Door_Panel,K076594-01,2300990,K076594/005,2,VH-1414-VK,LORRAINE
K076594-02Door_Frame,K076594-02,2300990,K076594/007,2,VH-1414-VK,LORRAINE
K076594-01Door_Frame,K076594-01,2300990,K076594/007,2,VH-1414-VK,LORRAINE
K076401-01Door_Leaf,K076401-01,2300414,K076401/003,3,VH-1414-VK,NEWCOLD
K076401-02Door_Leaf,K076401-02,2300414,K076401/003,3,VH-1414-VK,NEWCOLD
K076401-03Door_Leaf,K076401-03,2300414,K076401/003,3,VH-1414-VK,NEWCOLD
K076401-03Door_Panel,K076401-03,2300414,K076401/005,3,VH-1414-VK,NEWCOLD
K076401-02Door_Panel,K076401-02,2300414,K076401/005,3,VH-1414-VK,NEWCOLD
K076401-01Door_Panel,K076401-01,2300414,K076401/005,3,VH-1414-VK,NEWCOLD
K076401-01Door_Frame,K076401-01,2300414,K076401/008,3,VH-1414-VK,NEWCOLD
K076401-03Door_Frame,K076401-03,2300414,K076401/008,3,VH-1414-VK,NEWCOLD
K076401-02Door_Frame,K076401-02,2300414,K076401/008,3,VH-1414-VK,NEWCOLD
K076556-01Door_Leaf,K076556-01,2307365,K076556/003,1,KH-1010,PICNIC
K076556-01Door_Panel,K076556-01,2307365,K076556/004,1,KH-1010,PICNIC
K076556-01Door_Frame,K076556-01,2307365,K076556/007,1,KH-1010,PICNIC
K076557-02Door_Leaf,K076557-02,2307365,K076557/003,3,KS-1810,PICNIC
K076557-01Door_Leaf,K076557-01,2307365,K076557/003,3,KS-1810,PICNIC
K076557-03Door_Leaf,K076557-03,2307365,K076557/003,3,KS-1810,PICNIC
K076557-03Door_Frame,K076557-03,2307365,K076557/008,3,KS-1810,PICNIC
K076557-02Door_Frame,K076557-02,2307365,K076557/008,3,KS-1810,PICNIC
K076557-01Door_Frame,K076557-01,2307365,K076557/008,3,KS-1810,PICNIC
IN10870-01Door_Frame,IN10870-01,2302153,IN10870/002,1,KH-1010,SALCO
K075273-01Door_Leaf,K075273-01,2008342,K075273/004,1,VH-1414,SALCO
K075273-01Door_Panel,K075273-01,2008342,K075273/005,1,VH-1414,SALCO
K075273-01Door_Frame,K075273-01,2008342,K075273/008,1,VH-1414,SALCO
K076498-01Door_Leaf,K076498-01,2306898,K076498/003,1,KS-1810,SALOM
K076498-01Door_Frame,K076498-01,2306898,K076498/008,1,KS-1810,SALOM
K076454-05Door_Frame,K076454-05,2306303,K076454/008,5,KH-1010,SPECIAL
K076454-04Door_Frame,K076454-04,2306303,K076454/008,5,KH-1010,SPECIAL
K076454-03Door_Frame,K076454-03,2306303,K076454/008,5,KH-1010,SPECIAL
K076454-02Door_Frame,K076454-02,2306303,K076454/008,5,KH-1010,SPECIAL
K076454-01Door_Frame,K076454-01,2306303,K076454/008,5,KH-1010,SPECIAL
2074057-01Door_Panel,2074057-01,2004363,K020265/005,1,VH-1414,SWINKELS/A
2074057-01Door_Frame,2074057-01,2004363,K020265/008,1,VH-1414,SWINKELS/A
K076547-01Door_Leaf,K076547-01,2306304,K076547/003,1,VH-1414,TIGRO
K076547-01Door_Panel,K076547-01,2306304,K076547/004,1,VH-1414,TIGRO
K076547-01Door_Frame,K076547-01,2306304,K076547/007,1,VH-1414,TIGRO
K076581-01Door_Leaf,K076581-01,2307136,K076581/003,1,KH-1010,WEST
K076581-01Door_Panel,K076581-01,2307136,K076581/004,1,KH-1010,WEST
K076581-01Door_Frame,K076581-01,2307136,K076581/007,1,KH-1010,WEST
K076582-01Door_Leaf,K076582-01,2307136,K076582/003,1,KH-1010,WEST
K076582-01Door_Panel,K076582-01,2307136,K076582/004,1,KH-1010,WEST
K076582-01Door_Frame,K076582-01,2307136,K076582/007,1,KH-1010,WEST
K076589-01Door_Leaf,K076589-01,2306666,K076589/003,1,VH-1414,WESTFRO
K076589-01Door_Panel,K076589-01,2306666,K076589/004,1,VH-1414,WESTFRO
K076589-01Door_Frame,K076589-01,2306666,K076589/007,1,VH-1414,WESTFRO
K076590-01Door_Frame,K076590-01,2306666,K076590/007,1,VH-1414,WESTFRO
K076590-01Door_Panel,K076590-01,2306666,K076590/007,1,VH-1414,WESTFRO
K076590-01Door_Leaf,K076590-01,2306666,K076590/007,1,VH-1414,WESTFRO
